question_id,description,topic,detailed_solution,option_id,option_description,is_correct,predicted_difficulty
1945,Which of the following is a non–excitable cell ?,structural organisation in animals ,"**Explanation:**

**Excitable cells** are cells that can generate and transmit electrical impulses. They have ion channels in their membranes that allow the flow of ions, creating an electrical gradient.

**Astrocytes** are non-excitable cells that do not have ion channels and cannot generate electrical impulses. They are star-shaped cells that play a supporting role in the central nervous system by providing nutrients to neurons and removing waste products.

**Additional context:**

* Other examples of non-excitable cells include red blood cells, muscle cells, and epithelial cells.
* Astrocytes are the most abundant type of glial cell in the brain.
* Astrocytes help maintain the blood-brain barrier and regulate the extracellular environment in the brain.",7795,Smooth muscle cell,FALSE,medium
1945,Which of the following is a non–excitable cell ?,structural organisation in animals ,"**Explanation:**

**Excitable cells** are cells that can generate and transmit electrical impulses. They have ion channels in their membranes that allow the flow of ions, creating an electrical gradient.

**Astrocytes** are non-excitable cells that do not have ion channels and cannot generate electrical impulses. They are star-shaped cells that play a supporting role in the central nervous system by providing nutrients to neurons and removing waste products.

**Additional context:**

* Other examples of non-excitable cells include red blood cells, muscle cells, and epithelial cells.
* Astrocytes are the most abundant type of glial cell in the brain.
* Astrocytes help maintain the blood-brain barrier and regulate the extracellular environment in the brain.",7796,Astrocyte,TRUE,medium
1945,Which of the following is a non–excitable cell ?,structural organisation in animals ,"**Explanation:**

**Excitable cells** are cells that can generate and transmit electrical impulses. They have ion channels in their membranes that allow the flow of ions, creating an electrical gradient.

**Astrocytes** are non-excitable cells that do not have ion channels and cannot generate electrical impulses. They are star-shaped cells that play a supporting role in the central nervous system by providing nutrients to neurons and removing waste products.

**Additional context:**

* Other examples of non-excitable cells include red blood cells, muscle cells, and epithelial cells.
* Astrocytes are the most abundant type of glial cell in the brain.
* Astrocytes help maintain the blood-brain barrier and regulate the extracellular environment in the brain.",7797,Skeletal muscle cell,FALSE,medium
1946,In non–myelinated nerve fibre of PNS :,structural organisation in animals ,"In non-myelinated nerve fibers of the peripheral nervous system (PNS), the myelin sheath is absent. Myelin is a fatty insulating layer that covers the axons of some nerve cells, allowing for faster and more efficient transmission of nerve impulses. In non-myelinated nerve fibers, the electrical impulses travel more slowly as the gaps between adjacent cells are not as well insulated, resulting in a slower transmission of impulses.

**Additional context:**

* Myelination is a process that occurs during development and is essential for the proper functioning of the nervous system.
* Schwann cells in the PNS and oligodendrocytes in the central nervous system (CNS) are responsible for producing the myelin sheath.
* Myelinated axons are thicker than non-myelinated axons, which can be seen under a microscope.
* The speed of nerve impulse propagation is directly proportional to the diameter of the axon and the presence of a myelin sheath.
* Non-myelinated nerve fibers are typically associated with sensory neurons and autonomic neurons, while myelinated nerve fibers are associated with motor neurons and sensory neurons that transmit information from the periphery to the central nervous system.",7798,Myelin sheath is absent,TRUE,medium
1946,In non–myelinated nerve fibre of PNS :,structural organisation in animals ,"In non-myelinated nerve fibers of the peripheral nervous system (PNS), the myelin sheath is absent. Myelin is a fatty insulating layer that covers the axons of some nerve cells, allowing for faster and more efficient transmission of nerve impulses. In non-myelinated nerve fibers, the electrical impulses travel more slowly as the gaps between adjacent cells are not as well insulated, resulting in a slower transmission of impulses.

**Additional context:**

* Myelination is a process that occurs during development and is essential for the proper functioning of the nervous system.
* Schwann cells in the PNS and oligodendrocytes in the central nervous system (CNS) are responsible for producing the myelin sheath.
* Myelinated axons are thicker than non-myelinated axons, which can be seen under a microscope.
* The speed of nerve impulse propagation is directly proportional to the diameter of the axon and the presence of a myelin sheath.
* Non-myelinated nerve fibers are typically associated with sensory neurons and autonomic neurons, while myelinated nerve fibers are associated with motor neurons and sensory neurons that transmit information from the periphery to the central nervous system.",7799,Schwann cell is absent,FALSE,medium
1946,In non–myelinated nerve fibre of PNS :,structural organisation in animals ,"In non-myelinated nerve fibers of the peripheral nervous system (PNS), the myelin sheath is absent. Myelin is a fatty insulating layer that covers the axons of some nerve cells, allowing for faster and more efficient transmission of nerve impulses. In non-myelinated nerve fibers, the electrical impulses travel more slowly as the gaps between adjacent cells are not as well insulated, resulting in a slower transmission of impulses.

**Additional context:**

* Myelination is a process that occurs during development and is essential for the proper functioning of the nervous system.
* Schwann cells in the PNS and oligodendrocytes in the central nervous system (CNS) are responsible for producing the myelin sheath.
* Myelinated axons are thicker than non-myelinated axons, which can be seen under a microscope.
* The speed of nerve impulse propagation is directly proportional to the diameter of the axon and the presence of a myelin sheath.
* Non-myelinated nerve fibers are typically associated with sensory neurons and autonomic neurons, while myelinated nerve fibers are associated with motor neurons and sensory neurons that transmit information from the periphery to the central nervous system.",7800,Both (A) & (B) are absent,FALSE,medium
1946,In non–myelinated nerve fibre of PNS :,structural organisation in animals ,"In non-myelinated nerve fibers of the peripheral nervous system (PNS), the myelin sheath is absent. Myelin is a fatty insulating layer that covers the axons of some nerve cells, allowing for faster and more efficient transmission of nerve impulses. In non-myelinated nerve fibers, the electrical impulses travel more slowly as the gaps between adjacent cells are not as well insulated, resulting in a slower transmission of impulses.

**Additional context:**

* Myelination is a process that occurs during development and is essential for the proper functioning of the nervous system.
* Schwann cells in the PNS and oligodendrocytes in the central nervous system (CNS) are responsible for producing the myelin sheath.
* Myelinated axons are thicker than non-myelinated axons, which can be seen under a microscope.
* The speed of nerve impulse propagation is directly proportional to the diameter of the axon and the presence of a myelin sheath.
* Non-myelinated nerve fibers are typically associated with sensory neurons and autonomic neurons, while myelinated nerve fibers are associated with motor neurons and sensory neurons that transmit information from the periphery to the central nervous system.",7801,Axon is absent,FALSE,medium
1947,Which of the following cell can't be grown by tissue culture ?,structural organisation in animals ,"**Explanation:**

Tissue culture is a technique used to grow cells from a living organism in a controlled laboratory environment. This technique involves isolating cells from the organism and culturing them in a nutrient-rich medium. While most cells can be grown using tissue culture methods, there are a few exceptions.

**Neurons** are specialized cells that transmit electrical signals throughout the nervous system. These cells are highly differentiated and do not retain the ability to divide and proliferate. Once a neuron dies, it cannot be replaced through cell division. Therefore, neurons cannot be grown by tissue culture methods.

**Additional Context:**

* Tissue culture is a valuable tool for studying cell growth, differentiation, and metabolism.
* It is used in various applications, including research, medical diagnostics, and biotechnology.
* Other cells that cannot be grown by tissue culture include red blood cells, skeletal muscle cells, and lens cells.",7802,Epithelial cell,FALSE,medium
1947,Which of the following cell can't be grown by tissue culture ?,structural organisation in animals ,"**Explanation:**

Tissue culture is a technique used to grow cells from a living organism in a controlled laboratory environment. This technique involves isolating cells from the organism and culturing them in a nutrient-rich medium. While most cells can be grown using tissue culture methods, there are a few exceptions.

**Neurons** are specialized cells that transmit electrical signals throughout the nervous system. These cells are highly differentiated and do not retain the ability to divide and proliferate. Once a neuron dies, it cannot be replaced through cell division. Therefore, neurons cannot be grown by tissue culture methods.

**Additional Context:**

* Tissue culture is a valuable tool for studying cell growth, differentiation, and metabolism.
* It is used in various applications, including research, medical diagnostics, and biotechnology.
* Other cells that cannot be grown by tissue culture include red blood cells, skeletal muscle cells, and lens cells.",7803,Fibroblast,FALSE,medium
1947,Which of the following cell can't be grown by tissue culture ?,structural organisation in animals ,"**Explanation:**

Tissue culture is a technique used to grow cells from a living organism in a controlled laboratory environment. This technique involves isolating cells from the organism and culturing them in a nutrient-rich medium. While most cells can be grown using tissue culture methods, there are a few exceptions.

**Neurons** are specialized cells that transmit electrical signals throughout the nervous system. These cells are highly differentiated and do not retain the ability to divide and proliferate. Once a neuron dies, it cannot be replaced through cell division. Therefore, neurons cannot be grown by tissue culture methods.

**Additional Context:**

* Tissue culture is a valuable tool for studying cell growth, differentiation, and metabolism.
* It is used in various applications, including research, medical diagnostics, and biotechnology.
* Other cells that cannot be grown by tissue culture include red blood cells, skeletal muscle cells, and lens cells.",7804,Monocyte,FALSE,medium
1947,Which of the following cell can't be grown by tissue culture ?,structural organisation in animals ,"**Explanation:**

Tissue culture is a technique used to grow cells from a living organism in a controlled laboratory environment. This technique involves isolating cells from the organism and culturing them in a nutrient-rich medium. While most cells can be grown using tissue culture methods, there are a few exceptions.

**Neurons** are specialized cells that transmit electrical signals throughout the nervous system. These cells are highly differentiated and do not retain the ability to divide and proliferate. Once a neuron dies, it cannot be replaced through cell division. Therefore, neurons cannot be grown by tissue culture methods.

**Additional Context:**

* Tissue culture is a valuable tool for studying cell growth, differentiation, and metabolism.
* It is used in various applications, including research, medical diagnostics, and biotechnology.
* Other cells that cannot be grown by tissue culture include red blood cells, skeletal muscle cells, and lens cells.",7805,Neuron,TRUE,medium
1948,Which one of the following types of cell is involved in making of the inner walls of blood vessels?,structural organisation in animals ,"**Explanation**

The inner walls of blood vessels are lined by **squamous epithelium**. Squamous epithelium is a type of epithelial tissue that is composed of thin, flattened cells. These cells are tightly packed together to form a protective barrier that prevents the passage of harmful substances into the bloodstream.

**Additional Context**

Epithelial tissue is a type of tissue that lines the surfaces of the body and its internal organs. It is composed of tightly packed cells that form a protective barrier between the body and the external environment. There are three main types of epithelial tissue: squamous epithelium, cuboidal epithelium, and columnar epithelium.

* **Squamous epithelium** is composed of thin, flattened cells. It lines the inner walls of blood vessels, lymphatic vessels, and alveoli in the lungs.
* **Cuboidal epithelium** is composed of cube-shaped cells. It lines the ducts of glands, the collecting tubules in the kidneys, and the walls of small intestines.
* **Columnar epithelium** is composed of tall, column-shaped cells. It lines the digestive tract, the respiratory tract, and the urinary tract.

**Conclusion**

The inner walls of blood vessels are lined by squamous epithelium because this type of cell is thin and flattened, which allows it to form a tight seal that prevents the passage of harmful substances into the bloodstream.",7806,Cuboidal epithelium,FALSE,medium
1948,Which one of the following types of cell is involved in making of the inner walls of blood vessels?,structural organisation in animals ,"**Explanation**

The inner walls of blood vessels are lined by **squamous epithelium**. Squamous epithelium is a type of epithelial tissue that is composed of thin, flattened cells. These cells are tightly packed together to form a protective barrier that prevents the passage of harmful substances into the bloodstream.

**Additional Context**

Epithelial tissue is a type of tissue that lines the surfaces of the body and its internal organs. It is composed of tightly packed cells that form a protective barrier between the body and the external environment. There are three main types of epithelial tissue: squamous epithelium, cuboidal epithelium, and columnar epithelium.

* **Squamous epithelium** is composed of thin, flattened cells. It lines the inner walls of blood vessels, lymphatic vessels, and alveoli in the lungs.
* **Cuboidal epithelium** is composed of cube-shaped cells. It lines the ducts of glands, the collecting tubules in the kidneys, and the walls of small intestines.
* **Columnar epithelium** is composed of tall, column-shaped cells. It lines the digestive tract, the respiratory tract, and the urinary tract.

**Conclusion**

The inner walls of blood vessels are lined by squamous epithelium because this type of cell is thin and flattened, which allows it to form a tight seal that prevents the passage of harmful substances into the bloodstream.",7807,Columnar epithelium,FALSE,medium
1948,Which one of the following types of cell is involved in making of the inner walls of blood vessels?,structural organisation in animals ,"**Explanation**

The inner walls of blood vessels are lined by **squamous epithelium**. Squamous epithelium is a type of epithelial tissue that is composed of thin, flattened cells. These cells are tightly packed together to form a protective barrier that prevents the passage of harmful substances into the bloodstream.

**Additional Context**

Epithelial tissue is a type of tissue that lines the surfaces of the body and its internal organs. It is composed of tightly packed cells that form a protective barrier between the body and the external environment. There are three main types of epithelial tissue: squamous epithelium, cuboidal epithelium, and columnar epithelium.

* **Squamous epithelium** is composed of thin, flattened cells. It lines the inner walls of blood vessels, lymphatic vessels, and alveoli in the lungs.
* **Cuboidal epithelium** is composed of cube-shaped cells. It lines the ducts of glands, the collecting tubules in the kidneys, and the walls of small intestines.
* **Columnar epithelium** is composed of tall, column-shaped cells. It lines the digestive tract, the respiratory tract, and the urinary tract.

**Conclusion**

The inner walls of blood vessels are lined by squamous epithelium because this type of cell is thin and flattened, which allows it to form a tight seal that prevents the passage of harmful substances into the bloodstream.",7808,Squamous epithelium,TRUE,medium
1948,Which one of the following types of cell is involved in making of the inner walls of blood vessels?,structural organisation in animals ,"**Explanation**

The inner walls of blood vessels are lined by **squamous epithelium**. Squamous epithelium is a type of epithelial tissue that is composed of thin, flattened cells. These cells are tightly packed together to form a protective barrier that prevents the passage of harmful substances into the bloodstream.

**Additional Context**

Epithelial tissue is a type of tissue that lines the surfaces of the body and its internal organs. It is composed of tightly packed cells that form a protective barrier between the body and the external environment. There are three main types of epithelial tissue: squamous epithelium, cuboidal epithelium, and columnar epithelium.

* **Squamous epithelium** is composed of thin, flattened cells. It lines the inner walls of blood vessels, lymphatic vessels, and alveoli in the lungs.
* **Cuboidal epithelium** is composed of cube-shaped cells. It lines the ducts of glands, the collecting tubules in the kidneys, and the walls of small intestines.
* **Columnar epithelium** is composed of tall, column-shaped cells. It lines the digestive tract, the respiratory tract, and the urinary tract.

**Conclusion**

The inner walls of blood vessels are lined by squamous epithelium because this type of cell is thin and flattened, which allows it to form a tight seal that prevents the passage of harmful substances into the bloodstream.",7809,Stratified epithelium,FALSE,medium
1949,To which one of the following categories does adipose tissue belong?,structural organisation in animals ,"**Explanation:**

Adipose tissue is a type of connective tissue that is composed of fat cells (adipocytes). It is found throughout the body and serves as a storage depot for energy in the form of triglycerides.

Connective tissues are a group of tissues that provide structural support and protection to other tissues and organs. They are characterized by the presence of specialized cells surrounded by a matrix of extracellular material.

**Additional Context:**

* Other types of connective tissue include bone, cartilage, and blood.
* Adipose tissue is classified as loose connective tissue because its cells are loosely arranged in a matrix of extracellular material.

**Conclusion:**

Adipose tissue is classified as connective tissue because it meets the criteria for this group of tissues: it provides structural support and protection, and it is composed of specialized cells surrounded by a matrix of extracellular material.",7810,Epithelial,FALSE,medium
1949,To which one of the following categories does adipose tissue belong?,structural organisation in animals ,"**Explanation:**

Adipose tissue is a type of connective tissue that is composed of fat cells (adipocytes). It is found throughout the body and serves as a storage depot for energy in the form of triglycerides.

Connective tissues are a group of tissues that provide structural support and protection to other tissues and organs. They are characterized by the presence of specialized cells surrounded by a matrix of extracellular material.

**Additional Context:**

* Other types of connective tissue include bone, cartilage, and blood.
* Adipose tissue is classified as loose connective tissue because its cells are loosely arranged in a matrix of extracellular material.

**Conclusion:**

Adipose tissue is classified as connective tissue because it meets the criteria for this group of tissues: it provides structural support and protection, and it is composed of specialized cells surrounded by a matrix of extracellular material.",7811,Connective,TRUE,medium
1949,To which one of the following categories does adipose tissue belong?,structural organisation in animals ,"**Explanation:**

Adipose tissue is a type of connective tissue that is composed of fat cells (adipocytes). It is found throughout the body and serves as a storage depot for energy in the form of triglycerides.

Connective tissues are a group of tissues that provide structural support and protection to other tissues and organs. They are characterized by the presence of specialized cells surrounded by a matrix of extracellular material.

**Additional Context:**

* Other types of connective tissue include bone, cartilage, and blood.
* Adipose tissue is classified as loose connective tissue because its cells are loosely arranged in a matrix of extracellular material.

**Conclusion:**

Adipose tissue is classified as connective tissue because it meets the criteria for this group of tissues: it provides structural support and protection, and it is composed of specialized cells surrounded by a matrix of extracellular material.",7812,Muscular,FALSE,medium
1949,To which one of the following categories does adipose tissue belong?,structural organisation in animals ,"**Explanation:**

Adipose tissue is a type of connective tissue that is composed of fat cells (adipocytes). It is found throughout the body and serves as a storage depot for energy in the form of triglycerides.

Connective tissues are a group of tissues that provide structural support and protection to other tissues and organs. They are characterized by the presence of specialized cells surrounded by a matrix of extracellular material.

**Additional Context:**

* Other types of connective tissue include bone, cartilage, and blood.
* Adipose tissue is classified as loose connective tissue because its cells are loosely arranged in a matrix of extracellular material.

**Conclusion:**

Adipose tissue is classified as connective tissue because it meets the criteria for this group of tissues: it provides structural support and protection, and it is composed of specialized cells surrounded by a matrix of extracellular material.",7813,Neural,FALSE,medium
1950,Which one of the following is not a connective tissue?,structural organisation in animals ,"**Connective tissue** is a type of tissue that connects, supports, binds, or separates other tissues or organs. It provides structural support and protection for the body and its organs.

**Muscles** are not connective tissue. Muscles are a type of tissue that contracts and relaxes to produce movement. They are composed of muscle fibers, which are long, thin cells that contain the contractile proteins actin and myosin. Muscle tissue is found in the muscles of the body, such as the skeletal muscles, smooth muscles, and cardiac muscles.

Therefore, the correct answer is **Muscles**.

**Additional context:**

The four main types of connective tissue are:

1. **Loose connective tissue:** This type of connective tissue is found in the spaces between organs and muscles. It is composed of cells, fibers, and a ground substance.
2. **Dense connective tissue:** This type of connective tissue is found in the tendons, ligaments, and fascia. It is composed of cells, fibers, and a ground substance that is denser than that of loose connective tissue.
3. **Cartilage:** This type of connective tissue is found in the joints, ears, and nose. It is composed of cells, fibers, and a ground substance that is firm and flexible.
4. **Bone:** This type of connective tissue is found in the skeleton. It is composed of cells, fibers, and a ground substance that is hard and mineralized.",7814,Bone,FALSE,medium
1950,Which one of the following is not a connective tissue?,structural organisation in animals ,"**Connective tissue** is a type of tissue that connects, supports, binds, or separates other tissues or organs. It provides structural support and protection for the body and its organs.

**Muscles** are not connective tissue. Muscles are a type of tissue that contracts and relaxes to produce movement. They are composed of muscle fibers, which are long, thin cells that contain the contractile proteins actin and myosin. Muscle tissue is found in the muscles of the body, such as the skeletal muscles, smooth muscles, and cardiac muscles.

Therefore, the correct answer is **Muscles**.

**Additional context:**

The four main types of connective tissue are:

1. **Loose connective tissue:** This type of connective tissue is found in the spaces between organs and muscles. It is composed of cells, fibers, and a ground substance.
2. **Dense connective tissue:** This type of connective tissue is found in the tendons, ligaments, and fascia. It is composed of cells, fibers, and a ground substance that is denser than that of loose connective tissue.
3. **Cartilage:** This type of connective tissue is found in the joints, ears, and nose. It is composed of cells, fibers, and a ground substance that is firm and flexible.
4. **Bone:** This type of connective tissue is found in the skeleton. It is composed of cells, fibers, and a ground substance that is hard and mineralized.",7815,Cartilage,FALSE,medium
1950,Which one of the following is not a connective tissue?,structural organisation in animals ,"**Connective tissue** is a type of tissue that connects, supports, binds, or separates other tissues or organs. It provides structural support and protection for the body and its organs.

**Muscles** are not connective tissue. Muscles are a type of tissue that contracts and relaxes to produce movement. They are composed of muscle fibers, which are long, thin cells that contain the contractile proteins actin and myosin. Muscle tissue is found in the muscles of the body, such as the skeletal muscles, smooth muscles, and cardiac muscles.

Therefore, the correct answer is **Muscles**.

**Additional context:**

The four main types of connective tissue are:

1. **Loose connective tissue:** This type of connective tissue is found in the spaces between organs and muscles. It is composed of cells, fibers, and a ground substance.
2. **Dense connective tissue:** This type of connective tissue is found in the tendons, ligaments, and fascia. It is composed of cells, fibers, and a ground substance that is denser than that of loose connective tissue.
3. **Cartilage:** This type of connective tissue is found in the joints, ears, and nose. It is composed of cells, fibers, and a ground substance that is firm and flexible.
4. **Bone:** This type of connective tissue is found in the skeleton. It is composed of cells, fibers, and a ground substance that is hard and mineralized.",7816,Blood,FALSE,medium
1950,Which one of the following is not a connective tissue?,structural organisation in animals ,"**Connective tissue** is a type of tissue that connects, supports, binds, or separates other tissues or organs. It provides structural support and protection for the body and its organs.

**Muscles** are not connective tissue. Muscles are a type of tissue that contracts and relaxes to produce movement. They are composed of muscle fibers, which are long, thin cells that contain the contractile proteins actin and myosin. Muscle tissue is found in the muscles of the body, such as the skeletal muscles, smooth muscles, and cardiac muscles.

Therefore, the correct answer is **Muscles**.

**Additional context:**

The four main types of connective tissue are:

1. **Loose connective tissue:** This type of connective tissue is found in the spaces between organs and muscles. It is composed of cells, fibers, and a ground substance.
2. **Dense connective tissue:** This type of connective tissue is found in the tendons, ligaments, and fascia. It is composed of cells, fibers, and a ground substance that is denser than that of loose connective tissue.
3. **Cartilage:** This type of connective tissue is found in the joints, ears, and nose. It is composed of cells, fibers, and a ground substance that is firm and flexible.
4. **Bone:** This type of connective tissue is found in the skeleton. It is composed of cells, fibers, and a ground substance that is hard and mineralized.",7817,Muscles,TRUE,medium
1951,"Match the following and choose the correct option
  Column I     Column II
 A. Adipose tissue   i. Nose
 B. Stratified epithelium   ii. Blood
 C. Hyaline cartilage   iii. Skin
 D. Fluid connective tissue  iv. Fat storage
 Options:",structural organisation in animals ,"**Correct answer: A-iv, B-iii, C-i, D-ii**

**Explanation:**

* **Adipose tissue (A) - Fat storage (iv):** Adipose tissue is a type of connective tissue that stores fat. It is found in various parts of the body, including beneath the skin and around organs.
* **Stratified epithelium (B) - Skin (iii):** Stratified epithelium is a type of epithelium that consists of multiple layers of cells. The skin is the largest organ of the body and is covered by a layer of stratified epithelium.
* **Hyaline cartilage (C) - Nose (i):** Hyaline cartilage is a type of cartilage that is smooth and transparent. It is found in various parts of the body, including the nose, where it provides support and shape.
* **Fluid connective tissue (D) - Blood (ii):** Fluid connective tissue is a type of connective tissue that has a fluid matrix. Blood is a type of fluid connective tissue that transports materials throughout the body.",7818,"A-i, B-ii, C-iii, D-iv",FALSE,medium
1951,"Match the following and choose the correct option
  Column I     Column II
 A. Adipose tissue   i. Nose
 B. Stratified epithelium   ii. Blood
 C. Hyaline cartilage   iii. Skin
 D. Fluid connective tissue  iv. Fat storage
 Options:",structural organisation in animals ,"**Correct answer: A-iv, B-iii, C-i, D-ii**

**Explanation:**

* **Adipose tissue (A) - Fat storage (iv):** Adipose tissue is a type of connective tissue that stores fat. It is found in various parts of the body, including beneath the skin and around organs.
* **Stratified epithelium (B) - Skin (iii):** Stratified epithelium is a type of epithelium that consists of multiple layers of cells. The skin is the largest organ of the body and is covered by a layer of stratified epithelium.
* **Hyaline cartilage (C) - Nose (i):** Hyaline cartilage is a type of cartilage that is smooth and transparent. It is found in various parts of the body, including the nose, where it provides support and shape.
* **Fluid connective tissue (D) - Blood (ii):** Fluid connective tissue is a type of connective tissue that has a fluid matrix. Blood is a type of fluid connective tissue that transports materials throughout the body.",7819,"A-iv, B-iii, C-i, D-ii",TRUE,medium
1951,"Match the following and choose the correct option
  Column I     Column II
 A. Adipose tissue   i. Nose
 B. Stratified epithelium   ii. Blood
 C. Hyaline cartilage   iii. Skin
 D. Fluid connective tissue  iv. Fat storage
 Options:",structural organisation in animals ,"**Correct answer: A-iv, B-iii, C-i, D-ii**

**Explanation:**

* **Adipose tissue (A) - Fat storage (iv):** Adipose tissue is a type of connective tissue that stores fat. It is found in various parts of the body, including beneath the skin and around organs.
* **Stratified epithelium (B) - Skin (iii):** Stratified epithelium is a type of epithelium that consists of multiple layers of cells. The skin is the largest organ of the body and is covered by a layer of stratified epithelium.
* **Hyaline cartilage (C) - Nose (i):** Hyaline cartilage is a type of cartilage that is smooth and transparent. It is found in various parts of the body, including the nose, where it provides support and shape.
* **Fluid connective tissue (D) - Blood (ii):** Fluid connective tissue is a type of connective tissue that has a fluid matrix. Blood is a type of fluid connective tissue that transports materials throughout the body.",7820,"A-iii, B-i, C-iv, D-ii",FALSE,medium
1951,"Match the following and choose the correct option
  Column I     Column II
 A. Adipose tissue   i. Nose
 B. Stratified epithelium   ii. Blood
 C. Hyaline cartilage   iii. Skin
 D. Fluid connective tissue  iv. Fat storage
 Options:",structural organisation in animals ,"**Correct answer: A-iv, B-iii, C-i, D-ii**

**Explanation:**

* **Adipose tissue (A) - Fat storage (iv):** Adipose tissue is a type of connective tissue that stores fat. It is found in various parts of the body, including beneath the skin and around organs.
* **Stratified epithelium (B) - Skin (iii):** Stratified epithelium is a type of epithelium that consists of multiple layers of cells. The skin is the largest organ of the body and is covered by a layer of stratified epithelium.
* **Hyaline cartilage (C) - Nose (i):** Hyaline cartilage is a type of cartilage that is smooth and transparent. It is found in various parts of the body, including the nose, where it provides support and shape.
* **Fluid connective tissue (D) - Blood (ii):** Fluid connective tissue is a type of connective tissue that has a fluid matrix. Blood is a type of fluid connective tissue that transports materials throughout the body.",7821,"A-ii, B-i, C-iv, D-iii",FALSE,medium
1952,A muscle fibre tapers at ends and does not show striations is :,structural organisation in animals ,"**Explanation:**

Muscle fibres are long, cylindrical cells that make up muscles. They are responsible for the contraction and relaxation of muscles, which allows for movement.

There are three types of muscle fibres: skeletal muscle fibres, cardiac muscle fibres, and smooth muscle fibres.

* **Skeletal muscle fibres** are attached to bones and are responsible for voluntary movements, such as walking, running, and jumping. They are long, cylindrical cells with striations (bands) that are visible under a microscope.
* **Cardiac muscle fibres** are found in the heart and are responsible for the pumping action of the heart. They are also long, cylindrical cells with striations, but they are shorter and thicker than skeletal muscle fibres.
* **Smooth muscle fibres** are found in the walls of hollow organs, such as the stomach, intestines, and blood vessels. They are not attached to bones and are responsible for involuntary movements, such as digestion and blood flow. They are shorter and thinner than skeletal muscle fibres and do not have striations.

**Therefore, the muscle fibre that tapers at ends and does not show striations is a smooth muscle fibre.**

**Additional context:**

Muscle fibres are composed of myofibrils, which are bundles of myofilaments. Myofilaments are made up of two proteins: actin and myosin. When a muscle fibre contracts, the myosin filaments slide over the actin filaments, causing the muscle to shorten.

The striations in skeletal and cardiac muscle fibres are caused by the arrangement of the actin and myosin filaments. In skeletal muscle fibres, the actin and myosin filaments are arranged in a regular pattern, which creates the striated appearance. In cardiac muscle fibres, the actin and myosin filaments are arranged in a less regular pattern, which creates a less distinct striated appearance.

Smooth muscle fibres do not have striations because the actin and myosin filaments are not arranged in a regular pattern.",7822,Smooth muscle fibre,TRUE,medium
1952,A muscle fibre tapers at ends and does not show striations is :,structural organisation in animals ,"**Explanation:**

Muscle fibres are long, cylindrical cells that make up muscles. They are responsible for the contraction and relaxation of muscles, which allows for movement.

There are three types of muscle fibres: skeletal muscle fibres, cardiac muscle fibres, and smooth muscle fibres.

* **Skeletal muscle fibres** are attached to bones and are responsible for voluntary movements, such as walking, running, and jumping. They are long, cylindrical cells with striations (bands) that are visible under a microscope.
* **Cardiac muscle fibres** are found in the heart and are responsible for the pumping action of the heart. They are also long, cylindrical cells with striations, but they are shorter and thicker than skeletal muscle fibres.
* **Smooth muscle fibres** are found in the walls of hollow organs, such as the stomach, intestines, and blood vessels. They are not attached to bones and are responsible for involuntary movements, such as digestion and blood flow. They are shorter and thinner than skeletal muscle fibres and do not have striations.

**Therefore, the muscle fibre that tapers at ends and does not show striations is a smooth muscle fibre.**

**Additional context:**

Muscle fibres are composed of myofibrils, which are bundles of myofilaments. Myofilaments are made up of two proteins: actin and myosin. When a muscle fibre contracts, the myosin filaments slide over the actin filaments, causing the muscle to shorten.

The striations in skeletal and cardiac muscle fibres are caused by the arrangement of the actin and myosin filaments. In skeletal muscle fibres, the actin and myosin filaments are arranged in a regular pattern, which creates the striated appearance. In cardiac muscle fibres, the actin and myosin filaments are arranged in a less regular pattern, which creates a less distinct striated appearance.

Smooth muscle fibres do not have striations because the actin and myosin filaments are not arranged in a regular pattern.",7823,Skeletal muscle fibre,FALSE,medium
1952,A muscle fibre tapers at ends and does not show striations is :,structural organisation in animals ,"**Explanation:**

Muscle fibres are long, cylindrical cells that make up muscles. They are responsible for the contraction and relaxation of muscles, which allows for movement.

There are three types of muscle fibres: skeletal muscle fibres, cardiac muscle fibres, and smooth muscle fibres.

* **Skeletal muscle fibres** are attached to bones and are responsible for voluntary movements, such as walking, running, and jumping. They are long, cylindrical cells with striations (bands) that are visible under a microscope.
* **Cardiac muscle fibres** are found in the heart and are responsible for the pumping action of the heart. They are also long, cylindrical cells with striations, but they are shorter and thicker than skeletal muscle fibres.
* **Smooth muscle fibres** are found in the walls of hollow organs, such as the stomach, intestines, and blood vessels. They are not attached to bones and are responsible for involuntary movements, such as digestion and blood flow. They are shorter and thinner than skeletal muscle fibres and do not have striations.

**Therefore, the muscle fibre that tapers at ends and does not show striations is a smooth muscle fibre.**

**Additional context:**

Muscle fibres are composed of myofibrils, which are bundles of myofilaments. Myofilaments are made up of two proteins: actin and myosin. When a muscle fibre contracts, the myosin filaments slide over the actin filaments, causing the muscle to shorten.

The striations in skeletal and cardiac muscle fibres are caused by the arrangement of the actin and myosin filaments. In skeletal muscle fibres, the actin and myosin filaments are arranged in a regular pattern, which creates the striated appearance. In cardiac muscle fibres, the actin and myosin filaments are arranged in a less regular pattern, which creates a less distinct striated appearance.

Smooth muscle fibres do not have striations because the actin and myosin filaments are not arranged in a regular pattern.",7824,Cardiac muscle fibre,FALSE,medium
